"Subcallosal.Gyrus","Transverse.Temporal.Gyrus","Rectal.Gyrus","Fusiform.Gyrus","Inferior.Occipital.Gyrus","Inferior.Temporal.Gyrus","Parahippocampal.Gyrus","Lingual.Gyrus","Middle.Occipital.Gyrus","Orbital.Gyrus","Middle.Temporal.Gyrus","Superior.Temporal.Gyrus","Superior.Occipital.Gyrus","Precentral.Gyrus","Inferior.Frontal.Gyrus","Angular.Gyrus","Supramarginal.Gyrus","Cingulate.Gyrus","Middle.Frontal.Gyrus","Postcentral.Gyrus","Superior.Frontal.Gyrus","Medial.Frontal.Gyrus"
-2.05755712376556,-3.17756465083892,-1.18450228776427,6.28936852148511,4.95557033152614,1.18474579328664,-0.817521744397657,-1.30870995768234,3.0092811028153,0.608716261369521,-2.88798086485037,-1.61501343934765,5.46700153087296,3.64659090660276,-2.42716199854332,-3.77286288333896,-3.23176135138595,1.89691855431584,1.59313737708206,1.36037652141617,-0.800483192889977,-0.82621184942532
-2.12365656567546,4.55478321694141,0.0668569370099943,5.90548340537984,3.76793948371963,-1.49108113809676,-1.30705152112533,1.69781975612736,1.22828672717422,1.03530942582008,-2.56472159485798,1.76536461723505,-11.586198569552,-0.420852841944503,1.35363892417398,-4.96047878521532,1.35310158593304,-0.493234404386939,-0.0366506927629837,0.131181257849817,0.127896513797707,2.19196038257921
0.407353459155451,-4.19079564484653,-0.113676653665239,-0.367512977181821,4.76981434364929,-0.326364362537303,-8.32654416045385,-4.004710980415,0.496548426255551,0.0467695616002456,-3.75146019944997,-3.81433741283737,-10.8134691132106,-4.96663219420647,-1.59380441676072,-2.11989477325095,-4.5532632621233,-4.84297597030692,-3.94913299828345,-6.55648294836983,0.127896513797707,-6.19106979188889
-1.98252704927278,-4.52430123620312,-1.10120305978997,-3.56962062620005,-5.21880508868473,-3.3291038800349,-7.58599966238325,-1.89630216730897,-3.355933799941,-0.591003331289992,-6.2881966786265,-2.98411952956481,-12.4048101001027,-3.64652240528593,-0.609492021346881,-1.56111084744623,-0.810855895556012,-3.01797205164246,-2.13456175298225,-5.14882311917672,-0.768488585114538,-3.42530237282921
-0.414298090960222,3.19426644287177,-0.248722281364208,3.49916045832518,4.89208118671774,1.49370030941049,-1.3954180269137,7.00304619544456,9.14084004858482,0.48579074714935,1.84506896761289,3.15601826705283,-1.78022153022847,1.01473494318492,4.30657611041504,1.61587299219914,1.83032368563536,1.26699932100659,-0.319519552358369,-0.150436913926521,2.70893438270461,2.52926263975821
-2.01695966590683,1.10490739237822,0.837465681612064,2.03883027639394,-3.74752683014347,-1.99795179420112,-1.30479925404494,2.1733341078465,1.98686997183279,-0.412348203081709,-1.18166326073244,1.40607597701505,-0.149703403587613,0.257139851206105,0.654399978525258,-1.86894325431504,-1.41972451854961,-0.368061852360332,-2.1040063964117,0.418675667381697,1.69640306647069,2.6526252458734
3.96448822588736,0.477621612316221,1.21006082913884,2.24938882800625,0.0823708607314614,0.930939809130065,4.26585665622298,3.33456156989621,4.50215596980284,0.179379818016826,0.811606636338053,-0.293946399677638,12.9267442798197,0.180692318777298,-0.516020417016485,-3.35555958698868,-0.111000508110191,1.77684442825658,-2.54802228514243,0.70851462474666,-1.01608253381632,-0.605214554483829
2.66904558442238,2.00240910268582,0.366363161216117,0.330836113161945,-0.748225740657124,-0.495624880595688,2.24654970389011,1.87672858159356,2.50669804249536,-1.76762518955504,-1.66512134117588,0.145951136974678,6.7591215199933,-1.64460765410134,-2.97468507620972,-2.55397600582158,2.64649571695304,2.08171816285744,-2.97156721855026,0.769079958169458,-0.948522418156417,0.205743238686793
2.31171240969821,0.809269863486907,0.446172677843895,0.503172131861045,0.880683365690662,0.653354136621436,3.1572798889562,5.02983514293948,0.970496189909923,0.184836774202685,1.37815280672578,3.54576858697171,-1.43257168306645,-1.12876006742988,-1.16159399905473,5.1258074891857,8.97276415664042,5.00655935144274,-0.694641196635589,0.750371667649274,-0.280916586549655,0.985498625384904
5.87348870171485,-1.11179610528074,0.924389379022169,-0.823603115896139,-1.2609018202252,2.90587686078157,5.60804721142161,1.75388125393309,0.193550412046941,-0.801434290709996,-0.488570919957045,-0.203827436257767,10.2916646706401,-1.23176492120814,0.293252814448375,10.3737908980337,7.27780481095182,4.21136799401188,0.482755780601866,0.672389753186999,-0.513265038995811,3.14405160561082
4.18137446047232,-4.33078880361661,0.905213264750954,-2.79948963010993,-11.2329812984049,0.306943291884562,3.42885167128605,-5.48113308542536,-7.55413929109383,0.895261615706904,-0.147927858668923,-0.203827436257767,7.81183058111303,-7.06362221543624,-4.30014463570023,4.72997422072233,4.44161767988688,-4.31385590943445,-4.33937628683822,-6.05486578521842,-7.08556777549494,-2.11859782063566
2.42036968597063,-5.72770823152102,-0.195355664969763,-4.29448741078043,-9.61555506884806,0.650553429930619,0.599693268549517,-7.14520787513566,-4.88257291951252,0.266824493453416,-0.0425468916889972,-0.203827436257767,15.1179260483526,-4.20433195011412,-4.76178634950071,7.30435745725132,13.9042027634461,-1.91911235889707,-2.89103739895541,-1.19139494756584,-6.17782479604732,-1.71244965335436
7.77447437820973,-1.55255438899399,-0.643317410139977,2.00140354209274,-2.34862313155506,1.84270727491958,5.14057200321224,-0.448343115198296,1.07824952679098,-0.114545657470494,-0.868729347511853,-3.71576247959077,15.2899510723585,1.45610587475814,-2.87167232695281,12.7769406076212,3.93556006162949,1.59559864562429,1.58777244425007,4.06280226614355,-2.51003610065255,3.88249610745444
6.70668853718964,-3.25532727603533,1.66572802924031,-0.941816771490384,-3.7021854865256,-0.0395951731485665,4.19148787527408,-2.72053880561275,-0.0216719521829946,0.196451162935206,3.42455542746783,1.98365453713074,11.877905653131,-1.78230874081953,-5.25980256805664,16.5577236718313,6.45568957443665,0.470277104130335,-2.02294675722169,-0.192274144089416,-2.13220168931101,3.20623946179119
4.7640121629104,0.503973107354649,0.579580653171099,-0.604148351530271,-0.40624213375972,0.36464608572618,3.60244088473494,-1.39179494637932,0.737662643564937,-0.315485045329509,2.89784232786318,2.33299146719748,15.4417897906696,-0.739575796847048,-2.48617707281215,14.776706649882,4.96459130186803,2.35492301661978,-0.963195003370916,1.40337582173492,-0.154321562022398,5.61878040965554
5.14544525537196,-2.5146532388236,0.742940461652396,-1.4855911980267,-0.160793073257685,-0.303568948455994,3.67343103159502,-1.72211153749775,1.55625331403528,-0.51085428226464,2.35113135367392,1.89224831060872,9.76160348497497,-1.95569529332416,-1.68079584121966,8.30388954177313,1.69226524392321,0.0995363830938985,-1.65297229419745,0.519752163617101,0.573604281213165,5.6201189510475
5.86398781457433,-2.95120631457065,-0.0697925453158151,-0.0561453109796906,4.66416169498084,0.54075972430472,2.56445831585417,-0.601488578967927,5.16410005922782,0.412843452129835,2.46442250490058,2.49142506736527,15.0473467360468,-3.46066723025128,-0.813658873278761,7.20927234750495,2.98871140060254,-0.105882796448161,-2.40227862970125,-2.66314511844396,0.0215758403954761,5.20025508596731
5.77363984051753,0.534313880114124,0.471081632266483,-0.845810690388995,8.78862217095543,-1.24536789599159,2.18552273751269,3.05007392920917,5.70120287914266,0.45540815785391,2.37771578154257,4.17052173746643,16.2390195438849,-2.51449160762819,-1.7147661689896,2.90285506707727,3.67392977190573,-0.0413345220061452,-1.55111400988221,-2.11531602444715,-2.1804068844749,1.64918881441469
2.80140133320152,-3.0080926547698,1.47056299439928,-1.01458733625492,10.3825883546666,-0.234951809345025,1.86662429657006,4.03257598703463,5.43756177377977,1.01723983490756,1.17101118360028,2.6295383209127,18.8766219084895,-1.11716842545488,-3.01411772835228,3.57463770049015,2.26792035783277,-1.64681879358011,-0.39947843474054,-0.326760554393156,-3.36234389339858,-0.173079863610215
5.18427229262638,-2.27842591922222,-0.87474845891742,-0.672475248577366,6.93606024611417,1.42500798424449,3.36776299302672,2.4960175945081,4.66317674313891,-1.57946151670919,3.4543087110736,1.80847481770368,26.8601538298605,-2.3486976837315,-5.4517135513666,12.3746202477434,7.04068315838409,-0.932335611169814,0.282628095723567,-0.367478708281691,-3.96423518637538,-0.546550948107612
5.85725271879202,-3.29668591324291,1.15314727231638,-0.939474427356225,-0.660962154702252,1.85751148477699,2.52893882688236,0.310398751629911,2.37804778722052,1.14820410300367,2.24760836396251,-0.912668772160309,22.939615307998,-2.55907938245774,-6.32755363803273,12.9328027088375,4.55221817355918,0.472115025224174,1.38520558151066,0.122529513887373,-2.34608076340521,-0.351224439077158
3.91534261169848,-4.58287263683229,0.0690501881006894,-0.535584872591521,-1.22847884778191,-0.0804413077475357,1.95015179813736,4.64571945839923,0.85217490602413,-1.79886330595389,-1.03908985773312,-2.29389244867947,16.8750063429019,-3.00831352163404,-7.40163798835065,13.0891850837718,4.29252540335828,-0.743466884397181,3.65825402262029,0.0732641121134187,-0.387880624487948,-0.387100336518804
2.93154197134575,-5.13698608999015,0.600260288435494,0.119193415716444,0.613510166874391,2.42514960667086,3.46140190679117,3.76197971481674,1.81555809955021,0.34463625641813,-1.62578595401311,-2.65519621185374,13.9763269345723,-3.7864001012601,-4.6539666023204,8.68376737254685,2.46160484778166,-2.86908134003475,3.86177341905267,-1.39527491360275,-1.15963476962376,0.595821359566996
5.00685079773385,-2.34902627271657,0.634377573320804,1.33486043756807,0.925004889267285,0.785284228032135,3.24268915284432,4.6091795208818,1.6681973677984,0.438702790119766,-0.20247992487727,-0.716580061682919,16.0235770830092,-3.86333912133594,-3.9045394799419,10.0465495751625,2.20945650682896,-3.3847283416881,3.43576377080763,-0.903087563261947,-1.16134319881263,1.62754064918044
4.28726909086278,-4.2689931850113,0.941102042756619,1.28141619296298,4.43600531939634,1.67896255633637,1.08401353629655,0.31731887659542,2.8000927107688,-0.467863704849013,0.700828229673966,-1.11804399816734,23.3367567882125,-3.53913058186151,-5.82335662121501,11.6675316916184,3.91608038049983,-3.61040788935739,1.6302250778854,-1.50017383686343,-2.93300591205477,-0.13194246767839
4.57579685073252,-4.38688682687456,0.0998336967429334,2.06886068190151,5.69651145726172,1.7151845915836,0.685375057147892,-1.55360221804336,3.78124412846156,0.581036771511797,3.17413850964097,1.11041197869325,25.9358660501823,-3.15377448283719,-5.66041802613995,14.6367137219152,6.76147646879503,-2.22611998304246,0.675157340285761,-0.77653373440735,-2.53462290934967,1.02737200899054
5.96443407734307,-8.09270719830622,-0.353527464720256,0.567193904383578,4.56652330286357,1.00295033377375,2.2567737153984,-1.1735837630337,4.14165162087645,0.103604219202204,4.53745091502345,2.3687878688985,25.9309048689183,-5.80727082426244,-4.8257236947168,20.0940956660523,8.79564477171426,-1.1618646227436,-0.109439441991116,-3.34216725589429,-3.11619419069786,1.26548407918732
5.68718077069445,-7.98645429930666,0.993218558367064,2.16641586040904,9.46604085620173,2.41825978290691,2.15820951104818,1.55737424162341,9.02131518801355,-0.931561361777796,6.97076544582147,3.87708367244888,33.431873244421,-6.61961960613759,-4.37927362694504,20.02967752403,10.1185852892574,-0.697641808461012,-2.13356526894531,-4.08707440132366,-5.32771975609899,0.452393742911605
4.86203693078662,-5.17812812987531,0.545071766004887,1.80652654997795,9.99506411727634,1.85511293898297,0.289682444096888,0.21927179592878,8.82023482987297,-0.370059971428194,3.30408210203519,2.18529938934412,32.10877117669,-6.08082082846266,-5.38106782282532,9.95345929584824,5.91029802142443,-1.45345154019367,-2.8172201405769,-4.71125517069575,-5.01919960555318,-0.26189899983651
3.58400255761964,-1.60772869001268,1.02053215819321,0.437525973090591,11.1535930860872,1.93950980200192,-1.03880748545531,-0.0878911001181148,8.59841054645462,0.117608390250992,1.39740088366473,2.30343501958421,26.1515986657256,-3.07087449123753,-5.50110628235725,3.62544098150701,3.87078296821548,-0.839293817942807,-1.23040405688582,-1.92470956401013,-3.43063373906023,2.02260585094329
5.72407765119346,1.76474402028164,0.735799734932027,-1.4405858702535,10.1616277626342,0.110450371963933,-2.04726027760822,0.0358855534832646,6.55584233775836,0.872543723259772,1.47072179070967,3.02149056316935,18.7303557115275,-1.87978059446216,-4.99938900554104,4.36562258100625,2.75004012963059,-2.11516864170726,-1.50311701787196,-0.527437581267432,-3.79202215662061,1.08590829525053
3.62826221150811,2.71929000100739,0.147274496221356,0.37219101994595,10.5391681469178,0.147934648868766,-0.625675932362161,2.51060175673254,10.3025302037845,1.21574602759815,1.94404482317008,3.30946602009933,21.755042314096,-0.477539138136585,-2.92591599237665,3.00400409434613,0.338069505669722,-2.78107601148795,-1.31535902353537,0.570560777532936,-7.97336485823398,-0.351991666914317
2.81755623856356,-7.07409074783534,1.11765644206119,-3.18414335631123,4.12621423893743,0.0519626327166418,-5.18405444971676,-6.58374249036992,1.89847414453284,2.29981530326612,-3.76263001895375,-3.16263860962578,11.6456584734308,-9.79415012226086,-7.91068724286374,-2.18941447847362,-6.11512890366711,-0.493234404386939,-0.0366506927629837,-9.73071448760939,-1.75466184390031,2.97890596444828
3.67395973235985,-6.14539822624653,0.154845572451514,-6.17958899902475,1.4227660386937,-0.376465676492621,-6.70239582967227,-8.39714718782509,0.283674160003342,0.0559515502636839,-1.19930273566199,-2.49482332600611,8.11220418953195,-8.26961354683504,-7.25370275700271,5.09536686254742,-2.27955509838,-7.69298838909698,-2.22843016889408,-9.00126337669457,-0.175913113619785,-1.75139881066115
4.21547269289694,-0.744632434226185,0.454941887392351,2.06585409180523,11.5188235461863,1.82064972124106,0.419299927771219,1.15038766436829,8.00813025019623,0.61865476859084,2.82402667304542,2.88291187095851,3.76467946239985,-1.19392941185887,-1.74496253479353,2.8483481174088,-1.01520907846906,-3.14899339692535,0.860740691410436,-1.13108588972202,-1.02711866739216,2.397094007757
2.16809512017486,0.89820662822568,0.0807453868836803,3.04218591617849,7.05438676141499,2.19430882591773,2.78103282261385,1.93886206620945,1.74184241511134,1.5558249582476,0.447358207168335,0.810566981268214,-4.70691570796593,1.80290228266732,-1.51446657623607,-10.6904707138893,-2.76209084393388,-3.63503095076983,2.38038250703771,1.42981797330798,1.08172149478223,3.22438441970267
1.86582701419357,4.98311896110911,-0.239943929074482,1.86940647409538,5.5394556843801,0.914511637537353,2.45280285485555,3.04827601769875,-0.215189345251587,1.97386211923393,0.290691866706884,-0.211857995077449,-1.49258132156543,4.86088153674363,0.857785118669722,-10.3110896313467,-1.27020039477494,-0.493234404386939,2.54049527798777,5.75144821239515,2.80060737290369,5.98047242517631
-0.685331625046857,-1.84989543557602,0.187773939517861,-3.81248423444424,-10.2659696849182,-0.867741843900126,-4.25538997550349,-6.76137048116404,-14.3729650308919,-1.39163374845013,-5.85597234833897,-5.66436305807804,-23.8923173783984,-0.199991649629779,1.70179254992356,-19.8235086349637,-13.3995377309919,-4.70720369650596,-2.19892099573958,-0.396195172460088,-0.870461033028002,-0.254641975822582
-0.500380797546504,3.03916343817039,0.0237989926606963,-7.03348620944033,-9.25188934648043,-1.04645161839459,-6.7235456684634,-6.95007743037895,-11.1014846418103,-1.2143626448046,-3.68263443796906,-4.12694820773372,-21.7761238784647,2.31028272354715,5.38755571752579,-18.1277277247401,-12.100102852585,-0.583338888398031,-2.7278663141442,3.19688781874186,0.508516276987207,1.92904121670628
-4.4413205033053,6.67029558234809,0.57343123035404,2.066400549107,0.551696699693854,2.43938231405387,-2.53166422402433,4.6321551700541,-4.63074817800625,-0.151024569829471,1.1707055978163,1.45038655595547,-17.0140008217649,6.19170465627392,9.67507462147639,-10.3737469006758,-3.17189575955406,4.36049337369416,2.78365932277383,3.60069718600115,4.77753930294946,4.2915220027629
-5.33615074232332,5.11350099695748,0.447670652597888,0.297176041197925,-0.395211546395752,0.780759953445299,-2.13974564218585,3.5653273201355,-5.2407556394801,-1.46941952352475,1.50404775901728,0.957641232989638,-16.7459482082985,3.57427414855109,10.0843492617751,-8.60156616277126,-3.25491645189886,0.724293089770511,3.08565591501452,1.01523292931806,4.06660804485865,1.51280038234711
1.14712848539951,-0.0912203180014864,1.24471725939223,-0.0195940402436708,7.21738591525115,2.83268129977959,-0.13778992294857,4.52943901986463,1.97849297376843,-0.918647505890443,3.42739204563378,-0.965184176631357,-2.93196603806561,-2.22200879962164,5.90537963842198,-1.42118551102607,-3.30916492961993,-1.69193974016924,-0.781876537422182,-6.20950495130751,0.61572250271477,0.272876355459203
-1.25648282013685,0.646131637470887,2.86177105073709,-0.0195940402436708,20.4794890846343,9.68114635305688,0.604202933688076,5.02449026924149,0.936997661738987,0.357991483073462,8.53073845766595,-1.4380896729074,-0.99205431106621,-4.47714418824422,4.78816575141724,-6.76260494544032,-0.304641192717057,-2.21820511612503,-2.31893803453604,0.131181257849817,-1.76511732348222,1.54174992209875
-3.51998465893239,-3.84444313662525,1.13873202663244,18.2548349187314,14.8210979617539,3.61615511327713,6.23623292772372,3.61048106826648,-4.70524157556791,0.0622974433669571,3.48408699511386,3.7689247441613,1.99378697269959,0.648867982683477,5.17270760076051,-2.2458244660139,6.4486547588098,-2.78450303809668,4.29447142367288,-3.92680158438688,5.60408856626796,5.34942108226617
0.840622969012877,-0.592944640289862,0.468500187078293,14.3691653449962,7.21221254660973,5.2347075804402,-0.58169994084132,2.8174114169398,-6.88822473815276,1.68197037499006,3.42743765797716,5.59585907457503,3.30555781323177,-0.193972286838906,3.95900518645234,2.35915592725274,8.10072292496075,-0.810833506083829,4.00835183720417,2.24063966315917,5.66334017196491,6.28588983596117
-1.50365993630104,-2.81937287352275,1.06927553207464,11.8343845048046,5.302832839202,6.40580375454635,-3.14959567200746,1.58528131526059,-9.20195182601547,1.99061027794275,3.02079044625615,-1.08728668166633,-6.23674178946951,-3.11566499681082,-0.312941491507751,-1.05766376563984,8.32156330573584,-0.557196520087133,1.60270320605849,-2.22119271323658,4.67263749360886,3.19115618318388
5.64716662512587,-12.6037278363243,-1.41724193837849,8.27049239815623,2.24295883953052,6.42144363559538,-2.7674542657742,-0.305909236770032,-4.56642283915591,1.56921715222502,4.42414535995093,-3.06051252456275,1.56688816459555,-5.43621014723264,-4.39313243311955,4.83371645530807,8.61117590113464,-3.70359208010644,-0.332474469764709,-8.50229871357554,1.20198053119973,-2.92477987606569
7.36110265329359,-20.2560095286945,0.420947775718861,8.45748902505163,6.29259054759527,3.20862722358743,0.604724277857977,0.933839760846983,1.24836222242594,2.76709099783689,0.317502399061085,-4.86381845411419,2.34644767542709,-11.3456077381044,-8.59156763838322,4.35329659009663,5.15956071115764,-2.15002018614183,-2.20718119026527,-12.0626783378569,-3.2086307152625,-2.53191834178759
10.3961481482022,-15.6862179506329,1.43734467436673,11.3953743854903,22.2817279633966,1.90835451852234,8.73693995888927,3.81452830811185,12.5324033587301,4.35123181477836,-1.58913843641311,-5.56720447032081,3.71193674302498,-11.093857769426,-9.24824710729846,-10.3089233612746,-2.79328226419536,0.283519161807442,-5.06141695544294,-13.4423315860809,-5.7091962457777,-1.30025921398188
8.10930310985151,-8.13435310213996,1.26934875756509,5.45414847947254,15.0203710869341,-0.246374479599702,10.4391927773196,3.33615640502458,10.8957005697564,4.41793960304942,-1.11577714647158,-1.67067057318262,2.09335536738954,-5.70096024119725,-6.85317083986572,-4.41294339880506,0.0226469750756046,3.88702596374042,-3.75518176529806,-8.60125845824736,-2.01971606034613,3.60019750735159
7.21756753824168,-3.66041498321547,1.17186002531396,-0.646188693001792,4.11851991820806,-2.03755977077886,11.7114827331493,-1.92127594841445,4.21825385550491,2.72201436265007,2.6275862688853,2.80578323730064,-0.349296451479629,-3.45691515341844,-4.30633883608443,3.1112364775051,4.21734842897067,6.95050021965753,-2.65847561983031,-5.57945895435655,1.26980984103253,8.70945182221279
7.74794143337269,-2.80440359385935,1.03087847761333,-5.93563713193246,-0.713638214173702,0.932798644984894,8.95380982637809,1.80223124779452,6.3200632159759,2.98595609358033,3.15095180965799,1.67215696112867,1.23398128641763,-3.93172250608948,-3.45775109595516,3.23361626765571,2.21082209748946,6.84394192955866,-2.65129851904001,-5.60693307440852,1.70938145835822,9.51750373060151
4.7434247952445,2.39368106592796,1.3797041144632,-6.71419683731988,-0.713638214173702,-4.27729923230845,7.26617405700597,0.0103958804436017,-0.788871348831137,1.44756479584016,3.82431947584614,3.12845059830153,-5.09681141891853,2.69461770078979,-0.827407619477454,2.99419597164672,4.71306798063245,8.17735109344394,1.07634953707278,0.40631918159733,4.26899879163075,11.5143532325182
